party_id,time,level,job,spec,map,date,valid,valid_spec,spec_by_level,avg_spec_by_level,spec_filled
5,오후 4:33,155,허밋,2900,협동,2025-da-ta/txt/1212.txt-12-12,True,True,18.70967741935484,18.83293089101489,2900.0
5,오후 4:33,118,불독,750,협동,2025-da-ta/txt/1212.txt-12-12,True,True,6.3559322033898304,6.3559322033898304,750.0
12,오후 4:33,152,허밋,2900,협동,2025-da-ta/txt/1212.txt-12-12,True,True,19.07894736842105,18.83293089101489,2900.0
12,오후 4:33,133,썬콜,815,협동,2025-da-ta/txt/1212.txt-12-12,True,True,6.12781954887218,6.211597399636933,815.0
13,오후 4:33,120,썬콜,758,레와둥,2025-da-ta/txt/1212.txt-12-12,True,True,6.316666666666666,6.211597399636933,758.0
15,오후 4:33,112,용기사,3700,하둥,2025-da-ta/txt/1212.txt-12-12,True,True,33.035714285714285,34.2691163003663,3700.0
18,오후 4:33,152,허밋,2900,망용둥,2025-da-ta/txt/1212.txt-12-12,True,True,19.07894736842105,18.83293089101489,2900.0
18,오후 4:33,133,썬콜,815,망용둥,2025-da-ta/txt/1212.txt-12-12,True,True,6.12781954887218,6.211597399636933,815.0
40,오후 4:35,111,레인저,2200,듀파,2025-da-ta/txt/1212.txt-12-12,True,True,19.81981981981982,23.1503748022832,2200.0
40,오후 4:35,101,허밋,1750,듀파,2025-da-ta/txt/1212.txt-12-12,True,True,17.326732673267326,18.83293089101489,1750.0
40,오후 4:35,120,크루세이더,3800,듀파,2025-da-ta/txt/1212.txt-12-12,True,True,31.666666666666668,31.892048779346023,3800.0
42,오후 4:35,115,썬콜,745,갈림길,2025-da-ta/txt/1212.txt-12-12,True,True,6.478260869565218,6.211597399636933,745.0
45,오후 4:35,156,허밋,3260,협동,2025-da-ta/txt/1212.txt-12-12,True,True,20.897435897435898,18.83293089101489,3260.0
45,오후 4:35,117,용기사,4050,협동,2025-da-ta/txt/1212.txt-12-12,True,True,34.61538461538461,34.2691163003663,4050.0
46,오후 4:35,128,용기사,4500,협동,2025-da-ta/txt/1212.txt-12-12,True,True,35.15625,34.2691163003663,4500.0
157,오후 4:36,145,썬콜,871,붉켄,2025-da-ta/txt/1212.txt-12-12,True,True,6.006896551724138,6.211597399636933,871.0
185,오후 4:38,125,레인저,2800,듀파,2025-da-ta/txt/1212.txt-12-12,True,True,22.4,23.1503748022832,2800.0
185,오후 4:38,101,크루세이더,3349,듀파,2025-da-ta/txt/1212.txt-12-12,True,True,33.15841584158416,31.892048779346023,3349.0
185,오후 4:38,94,크루세이더,2900,듀파,2025-da-ta/txt/1212.txt-12-12,True,True,30.851063829787233,31.892048779346023,2900.0
185,오후 4:38,127,나이트,4000,듀파,2025-da-ta/txt/1212.txt-12-12,True,True,31.496062992125985,31.496062992125985,4000.0
190,오후 4:38,132,썬콜,820,협동,2025-da-ta/txt/1212.txt-12-12,True,True,6.212121212121212,6.211597399636933,820.0
242,오후 4:39,131,레인저,2950,레와둥,2025-da-ta/txt/1212.txt-12-12,True,True,22.519083969465647,23.1503748022832,2950.0
